timestamp,size_vram_bytes,size_total_bytes,context_length,expires_at
2026-06-12T11:02:08Z,9282456124,15990521853,262144,2026-06-12T14:02:20.1636038+03:00
2026-06-12T11:02:09Z,9282456124,15990521853,262144,2026-06-12T14:02:20.710805+03:00
2026-06-12T11:02:09Z,9282456124,15990521853,262144,2026-06-12T14:02:21.2571405+03:00
2026-06-12T11:02:10Z,9282456124,15990521853,262144,2026-06-12T14:02:21.8111905+03:00
2026-06-12T11:02:10Z,9282456124,15990521853,262144,2026-06-12T14:02:22.3662805+03:00
2026-06-12T11:02:11Z,9282456124,15990521853,262144,2026-06-12T14:02:22.9257214+03:00
2026-06-12T11:02:11Z,9282456124,15990521853,262144,2026-06-12T14:02:23.4734378+03:00
2026-06-12T11:02:12Z,9282456124,15990521853,262144,2026-06-12T14:02:24.0233666+03:00
2026-06-12T11:02:13Z,9282456124,15990521853,262144,2026-06-12T14:02:24.5766426+03:00
2026-06-12T11:02:13Z,9282456124,15990521853,262144,2026-06-12T14:02:25.1324148+03:00
2026-06-12T11:02:14Z,9282456124,15990521853,262144,2026-06-12T14:02:25.6752095+03:00
2026-06-12T11:02:14Z,9282456124,15990521853,262144,2026-06-12T14:02:26.2198754+03:00
2026-06-12T11:02:15Z,9282456124,15990521853,262144,2026-06-12T14:02:26.771194+03:00
2026-06-12T11:02:15Z,9282456124,15990521853,262144,2026-06-12T14:02:27.3105028+03:00
2026-06-12T11:02:16Z,9282456124,15990521853,262144,2026-06-12T14:02:27.8745297+03:00
2026-06-12T11:02:16Z,9282456124,15990521853,262144,2026-06-12T14:02:28.420881+03:00
2026-06-12T11:02:17Z,9282456124,15990521853,262144,2026-06-12T14:02:28.9716178+03:00
2026-06-12T11:02:18Z,9282456124,15990521853,262144,2026-06-12T14:02:29.5254485+03:00
2026-06-12T11:02:18Z,9282456124,15990521853,262144,2026-06-12T14:02:30.0698386+03:00
2026-06-12T11:02:19Z,9282456124,15990521853,262144,2026-06-12T14:02:30.6177067+03:00
2026-06-12T11:02:19Z,9282456124,15990521853,262144,2026-06-12T14:02:31.1611807+03:00
2026-06-12T11:02:20Z,9282456124,15990521853,262144,2026-06-12T14:02:31.7061304+03:00
2026-06-12T11:02:20Z,9282456124,15990521853,262144,2026-06-12T14:02:32.2543625+03:00
2026-06-12T11:02:21Z,9282456124,15990521853,262144,2026-06-12T14:02:32.8040138+03:00
2026-06-12T11:02:21Z,9282456124,15990521853,262144,2026-06-12T14:02:33.3629004+03:00
2026-06-12T11:02:22Z,9282456124,15990521853,262144,2026-06-12T14:02:33.9134525+03:00
2026-06-12T11:02:22Z,9282456124,15990521853,262144,2026-06-12T14:02:34.4643185+03:00
2026-06-12T11:02:23Z,9282456124,15990521853,262144,2026-06-12T14:02:35.0137319+03:00
2026-06-12T11:02:24Z,9282456124,15990521853,262144,2026-06-12T14:02:35.5580891+03:00
2026-06-12T11:02:24Z,9282456124,15990521853,262144,2026-06-12T14:02:36.0982036+03:00
2026-06-12T11:02:25Z,9282456124,15990521853,262144,2026-06-12T14:02:36.6475364+03:00
2026-06-12T11:02:25Z,9282456124,15990521853,262144,2026-06-12T14:02:37.2034582+03:00
2026-06-12T11:02:26Z,9282456124,15990521853,262144,2026-06-12T14:02:37.7426617+03:00
2026-06-12T11:02:26Z,9282456124,15990521853,262144,2026-06-12T14:02:38.2893261+03:00
2026-06-12T11:02:27Z,9282456124,15990521853,262144,2026-06-12T14:02:38.8324391+03:00
2026-06-12T11:02:27Z,9282456124,15990521853,262144,2026-06-12T14:02:39.3792817+03:00
2026-06-12T11:02:28Z,9282456124,15990521853,262144,2026-06-12T14:02:39.921528+03:00
2026-06-12T11:02:28Z,9282456124,15990521853,262144,2026-06-12T14:02:40.4753844+03:00
2026-06-12T11:02:29Z,9282456124,15990521853,262144,2026-06-12T14:02:41.0247344+03:00
2026-06-12T11:02:30Z,9282456124,15990521853,262144,2026-06-12T14:02:41.5701129+03:00
2026-06-12T11:02:30Z,9282456124,15990521853,262144,2026-06-12T14:02:42.1268765+03:00
2026-06-12T11:02:31Z,9282456124,15990521853,262144,2026-06-12T14:02:42.6724337+03:00
2026-06-12T11:02:31Z,9282456124,15990521853,262144,2026-06-12T14:02:43.2227662+03:00
2026-06-12T11:02:32Z,9282456124,15990521853,262144,2026-06-12T14:02:43.7736619+03:00
2026-06-12T11:02:32Z,9282456124,15990521853,262144,2026-06-12T14:02:44.326998+03:00
2026-06-12T11:02:33Z,9282456124,15990521853,262144,2026-06-12T14:02:44.8760717+03:00
2026-06-12T11:02:33Z,9282456124,15990521853,262144,2026-06-12T14:02:45.4296131+03:00
2026-06-12T11:02:34Z,9282456124,15990521853,262144,2026-06-12T14:02:45.9981926+03:00
2026-06-12T11:02:35Z,9282456124,15990521853,262144,2026-06-12T14:02:46.5376463+03:00
2026-06-12T11:02:35Z,9282456124,15990521853,262144,2026-06-12T14:02:47.0866968+03:00
2026-06-12T11:02:36Z,9282456124,15990521853,262144,2026-06-12T14:02:47.630044+03:00
2026-06-12T11:02:36Z,9282456124,15990521853,262144,2026-06-12T14:02:48.1801502+03:00
2026-06-12T11:02:37Z,9282456124,15990521853,262144,2026-06-12T14:02:48.7322426+03:00
2026-06-12T11:02:37Z,9282456124,15990521853,262144,2026-06-12T14:02:49.2684486+03:00
2026-06-12T11:02:38Z,9282456124,15990521853,262144,2026-06-12T14:02:49.8136587+03:00
2026-06-12T11:02:38Z,9282456124,15990521853,262144,2026-06-12T14:02:50.3665973+03:00
2026-06-12T11:02:39Z,9282456124,15990521853,262144,2026-06-12T14:02:50.9096345+03:00
2026-06-12T11:02:39Z,9282456124,15990521853,262144,2026-06-12T14:02:51.4641588+03:00
2026-06-12T11:02:40Z,9282456124,15990521853,262144,2026-06-12T14:02:52.0152543+03:00
2026-06-12T11:02:41Z,9282456124,15990521853,262144,2026-06-12T14:02:52.5445149+03:00
2026-06-12T11:02:41Z,9282456124,15990521853,262144,2026-06-12T14:02:53.0842278+03:00
2026-06-12T11:02:42Z,9282456124,15990521853,262144,2026-06-12T14:02:53.6622921+03:00
2026-06-12T11:02:42Z,9282456124,15990521853,262144,2026-06-12T14:02:54.2142899+03:00
2026-06-12T11:02:43Z,9282456124,15990521853,262144,2026-06-12T14:02:54.7683571+03:00
2026-06-12T11:02:43Z,9282456124,15990521853,262144,2026-06-12T14:02:55.309787+03:00
2026-06-12T11:02:44Z,9282456124,15990521853,262144,2026-06-12T14:02:55.8592572+03:00
2026-06-12T11:02:44Z,9282456124,15990521853,262144,2026-06-12T14:02:56.4058808+03:00
2026-06-12T11:02:45Z,9282456124,15990521853,262144,2026-06-12T14:02:56.9594346+03:00
2026-06-12T11:02:45Z,9282456124,15990521853,262144,2026-06-12T14:02:57.4999604+03:00
2026-06-12T11:02:46Z,9282456124,15990521853,262144,2026-06-12T14:02:58.0443915+03:00
2026-06-12T11:02:47Z,9282456124,15990521853,262144,2026-06-12T14:02:58.5870075+03:00
2026-06-12T11:02:47Z,9282456124,15990521853,262144,2026-06-12T14:02:59.1342189+03:00
2026-06-12T11:02:48Z,9282456124,15990521853,262144,2026-06-12T14:02:59.6874323+03:00
2026-06-12T11:02:48Z,9282456124,15990521853,262144,2026-06-12T14:03:00.2347328+03:00
2026-06-12T11:02:49Z,9282456124,15990521853,262144,2026-06-12T14:03:00.7826473+03:00
2026-06-12T11:02:49Z,9282456124,15990521853,262144,2026-06-12T14:03:01.3292946+03:00
2026-06-12T11:02:50Z,9282456124,15990521853,262144,2026-06-12T14:03:01.8701049+03:00
2026-06-12T11:02:50Z,9282456124,15990521853,262144,2026-06-12T14:03:02.4140661+03:00
2026-06-12T11:02:51Z,9282456124,15990521853,262144,2026-06-12T14:03:02.9600455+03:00
2026-06-12T11:02:52Z,9282456124,15990521853,262144,2026-06-12T14:03:03.5055536+03:00
2026-06-12T11:02:52Z,9282456124,15990521853,262144,2026-06-12T14:03:04.0560226+03:00
2026-06-12T11:02:53Z,9282456124,15990521853,262144,2026-06-12T14:03:04.6052715+03:00
2026-06-12T11:02:53Z,9282456124,15990521853,262144,2026-06-12T14:03:05.1476712+03:00
2026-06-12T11:02:54Z,9282456124,15990521853,262144,2026-06-12T14:03:05.6973065+03:00
2026-06-12T11:02:54Z,9282456124,15990521853,262144,2026-06-12T14:03:06.2379294+03:00
2026-06-12T11:02:55Z,9282456124,15990521853,262144,2026-06-12T14:03:06.7854414+03:00
2026-06-12T11:02:55Z,9282456124,15990521853,262144,2026-06-12T14:03:07.3308225+03:00
2026-06-12T11:02:56Z,9282456124,15990521853,262144,2026-06-12T14:03:07.8831297+03:00
2026-06-12T11:02:56Z,9282456124,15990521853,262144,2026-06-12T14:03:08.4279082+03:00
2026-06-12T11:02:57Z,9282456124,15990521853,262144,2026-06-12T14:03:08.9892138+03:00
2026-06-12T11:02:58Z,9282456124,15990521853,262144,2026-06-12T14:03:09.5276655+03:00
2026-06-12T11:02:58Z,9282456124,15990521853,262144,2026-06-12T14:03:10.0746439+03:00
2026-06-12T11:02:59Z,9282456124,15990521853,262144,2026-06-12T14:03:10.6185535+03:00
2026-06-12T11:02:59Z,9282456124,15990521853,262144,2026-06-12T14:03:11.1661422+03:00
2026-06-12T11:03:00Z,9282456124,15990521853,262144,2026-06-12T14:03:11.7232908+03:00
2026-06-12T11:03:00Z,9282456124,15990521853,262144,2026-06-12T14:03:12.2755623+03:00
2026-06-12T11:03:01Z,9282456124,15990521853,262144,2026-06-12T14:03:12.8198899+03:00
2026-06-12T11:03:01Z,9282456124,15990521853,262144,2026-06-12T14:03:13.3702241+03:00
2026-06-12T11:03:02Z,9282456124,15990521853,262144,2026-06-12T14:03:13.9124842+03:00
2026-06-12T11:03:02Z,9282456124,15990521853,262144,2026-06-12T14:03:14.4584884+03:00
2026-06-12T11:03:03Z,9282456124,15990521853,262144,2026-06-12T14:03:15.0140191+03:00
2026-06-12T11:03:04Z,9282456124,15990521853,262144,2026-06-12T14:03:15.5598281+03:00
