timestamp,size_vram_bytes,size_total_bytes,context_length,expires_at
2026-06-12T10:58:44Z,13363262258,15587879155,65536,2026-06-12T13:58:55.9080193+03:00
2026-06-12T10:58:44Z,13363262258,15587879155,65536,2026-06-12T13:58:56.4546616+03:00
2026-06-12T10:58:45Z,13363262258,15587879155,65536,2026-06-12T13:58:56.9981494+03:00
2026-06-12T10:58:46Z,13363262258,15587879155,65536,2026-06-12T13:58:57.5531494+03:00
2026-06-12T10:58:46Z,13363262258,15587879155,65536,2026-06-12T13:58:58.1012176+03:00
2026-06-12T10:58:47Z,13363262258,15587879155,65536,2026-06-12T13:58:58.638448+03:00
2026-06-12T10:58:47Z,13363262258,15587879155,65536,2026-06-12T13:58:59.1788887+03:00
2026-06-12T10:58:48Z,13363262258,15587879155,65536,2026-06-12T13:58:59.7275892+03:00
2026-06-12T10:58:48Z,13363262258,15587879155,65536,2026-06-12T13:59:00.2693238+03:00
2026-06-12T10:58:49Z,13363262258,15587879155,65536,2026-06-12T13:59:00.8074067+03:00
2026-06-12T10:58:49Z,13363262258,15587879155,65536,2026-06-12T13:59:01.3472718+03:00
2026-06-12T10:58:50Z,13363262258,15587879155,65536,2026-06-12T13:59:01.8899712+03:00
2026-06-12T10:58:50Z,13363262258,15587879155,65536,2026-06-12T13:59:02.4301603+03:00
